id,state_name,district_name,block_name,samiti_name,mobile_number,President,Vice President,Secretary,Joint Secretary,Treasurer,Members
5922,Tripura,Dhalai,Ambassa,,,,,,,,
5923,Tripura,Dhalai,Chawmanu,,,,,,,,
5924,Tripura,Dhalai,Dumburnagar,,,,,,,,
5925,Tripura,Dhalai,Durgachowmuhani,,,,,,,,
5926,Tripura,Dhalai,Ganganagar,,,,,,,,
5927,Tripura,Dhalai,Manu,,,,,,,,
5928,Tripura,Dhalai,Raishyabari,,,,,,,,
5929,Tripura,Dhalai,Salema,,,,,,,,
5930,Tripura,Gomati,Amarpur,,,,,,,,
5931,Tripura,Gomati,Kakraban,,,,,,,,
5932,Tripura,Gomati,Karbook,,,,,,,,
5933,Tripura,Gomati,Killa,,,,,,,,
5934,Tripura,Gomati,Matabari,,,,,,,,
5935,Tripura,Gomati,Ompi,,,,,,,,
5936,Tripura,Gomati,Silachari,,,,,,,,
5937,Tripura,Gomati,Tepania,,,,,,,,
5938,Tripura,Khowai,Kalyanpur,,,,,,,,
5939,Tripura,Khowai,Khowai,,,,,,,,
5940,Tripura,Khowai,Mungiakami,,,,,,,,
5941,Tripura,Khowai,Padmabil,,,,,,,,
5942,Tripura,Khowai,Teliamura,,,,,,,,
5943,Tripura,Khowai,Tulashikhar,,,,,,,,
5944,Tripura,North Tripura,Damcherra,,,,,,,,
5945,Tripura,North Tripura,Dasda,,,,,,,,
5946,Tripura,North Tripura,Jampui Hills,,,,,,,,
5947,Tripura,North Tripura,Jubarajnagar,,,,,,,,
5948,Tripura,North Tripura,Kadamtala,,,,,,,,
5949,Tripura,North Tripura,Kalacherra,,,,,,,,
5950,Tripura,North Tripura,Laljuri,,,,,,,,
5951,Tripura,North Tripura,Panisagar,,,,,,,,
5952,Tripura,Sepahijala,Bishalgarh,,,,,,,,
5953,Tripura,Sepahijala,Boxanagar,,,,,,,,
5954,Tripura,Sepahijala,Charilam,,,,,,,,
5955,Tripura,Sepahijala,Jampuijala,,,,,,,,
5956,Tripura,Sepahijala,Kathalia,,,,,,,,
5957,Tripura,Sepahijala,Mohanbhog,,,,,,,,
5958,Tripura,Sepahijala,Nalchar,,,,,,,,
5959,Tripura,South Tripura,Bharat Chandra Nagar,,,,,,,,
5960,Tripura,South Tripura,Bokafa,,,,,,,,
5961,Tripura,South Tripura,Hrishyamukh,,,,,,,,
5962,Tripura,South Tripura,Jolaibari,,,,,,,,
5963,Tripura,South Tripura,Poangbari,,,,,,,,
5964,Tripura,South Tripura,Rajnagar,,,,,,,,
5965,Tripura,South Tripura,Rupaichari,,,,,,,,
5966,Tripura,South Tripura,Satchand,,,,,,,,
5967,Tripura,Unakoti,Chandipur,,,,,,,,
5968,Tripura,Unakoti,Gournagar,,,,,,,,
5969,Tripura,Unakoti,Kumarghat,,,,,,,,
5970,Tripura,Unakoti,Pecharthal,,,,,,,,
5971,Tripura,West Tripura,Bamutia,,,,,,,,
5972,Tripura,West Tripura,Belbari,,,,,,,,
5973,Tripura,West Tripura,Dukli,,,,,,,,
5974,Tripura,West Tripura,Hezamara,,,,,,,,
5975,Tripura,West Tripura,Jirania,,,,,,,,
5976,Tripura,West Tripura,Lefunga,,,,,,,,
5977,Tripura,West Tripura,Mandwai,,,,,,,,
5978,Tripura,West Tripura,Mohanpur,,,,,,,,
5979,Tripura,West Tripura,Old Agartala,,,,,,,,
5980,Uttar Pradesh,Agra,Achhnera,,,,,,,,
5981,Uttar Pradesh,Agra,Akola,,,,,,,,
5982,Uttar Pradesh,Agra,Bah,,,,,,,,
5983,Uttar Pradesh,Agra,Barauli Ahir,,,,,,,,
5984,Uttar Pradesh,Agra,Bichpuri,,,,,,,,
5985,Uttar Pradesh,Agra,Etmadpur,,,,,,,,
5986,Uttar Pradesh,Agra,Fatehabad,,,,,,,,
5987,Uttar Pradesh,Agra,Fatehpur Sikri,,,,,,,,
5988,Uttar Pradesh,Agra,Jagner,,,,,,,,
5989,Uttar Pradesh,Agra,Jaitpur Kalan,,,,,,,,
5990,Uttar Pradesh,Agra,Khandauli,,,,,,,,
5991,Uttar Pradesh,Agra,Kheragarh,,,,,,,,
5992,Uttar Pradesh,Agra,Pinahat,,,,,,,,
5993,Uttar Pradesh,Agra,Saiyan,,,,,,,,
5994,Uttar Pradesh,Agra,Shamsabad,,,,,,,,
5995,Uttar Pradesh,Aligarh,Akrabad,,,,,,,,
5996,Uttar Pradesh,Aligarh,Atrauli,,,,,,,,
5997,Uttar Pradesh,Aligarh,Bijauli,,,,,,,,
5998,Uttar Pradesh,Aligarh,Chandaus,,,,,,,,
5999,Uttar Pradesh,Aligarh,Dhanipur,,,,,,,,
6000,Uttar Pradesh,Aligarh,Gangiri,,,,,,,,
6001,Uttar Pradesh,Aligarh,Gonda,,,,,,,,
6002,Uttar Pradesh,Aligarh,Iglas,,,,,,,,
6003,Uttar Pradesh,Aligarh,Jawan Sikanderpur,,,,,,,,
6004,Uttar Pradesh,Aligarh,Khair,,,,,,,,
6005,Uttar Pradesh,Aligarh,Lodha,,,,,,,,
6006,Uttar Pradesh,Aligarh,Tappal,,,,,,,,
6007,Uttar Pradesh,Ambedkar Nagar,Akbarpur,,,,,,,,
6008,Uttar Pradesh,Ambedkar Nagar,Baskhari,,,,,,,,
6009,Uttar Pradesh,Ambedkar Nagar,Bhiti,,,,,,,,
6010,Uttar Pradesh,Ambedkar Nagar,Bhiyawan,,,,,,,,
6011,Uttar Pradesh,Ambedkar Nagar,Jahangir Ganj,,,,,,,,
6012,Uttar Pradesh,Ambedkar Nagar,Jalal Pur,,,,,,,,
6013,Uttar Pradesh,Ambedkar Nagar,Katehari,,,,,,,,
6014,Uttar Pradesh,Ambedkar Nagar,Ram Nagar,,,,,,,,
6015,Uttar Pradesh,Ambedkar Nagar,Tanda,,,,,,,,
6016,Uttar Pradesh,Amethi,Amethi,,,,,,,,
6017,Uttar Pradesh,Amethi,Bahadurpur,,,,,,,,
6018,Uttar Pradesh,Amethi,Bhadar,,,,,,,,
6019,Uttar Pradesh,Amethi,Bhetua,,,,,,,,
6020,Uttar Pradesh,Amethi,Gauriganj,,,,,,,,
6021,Uttar Pradesh,Amethi,Jagdishpur,,,,,,,,
6022,Uttar Pradesh,Amethi,Jamo,,,,,,,,
6023,Uttar Pradesh,Amethi,Musafir Khana,,,,,,,,
6024,Uttar Pradesh,Amethi,Sangrampur,,,,,,,,
6025,Uttar Pradesh,Amethi,Shahgarh,,,,,,,,
6026,Uttar Pradesh,Amethi,Shukul Bazar,,,,,,,,
6027,Uttar Pradesh,Amethi,Singhpur,,,,,,,,
6028,Uttar Pradesh,Amethi,Tiloi,,,,,,,,
6029,Uttar Pradesh,Amroha,Amroha,,,,,,,,
6030,Uttar Pradesh,Amroha,Dhanaura,,,,,,,,
6031,Uttar Pradesh,Amroha,Gajraula,,,,,,,,
6032,Uttar Pradesh,Amroha,Gangeshwari,,,,,,,,
6033,Uttar Pradesh,Amroha,Hasanpur,,,,,,,,
6034,Uttar Pradesh,Amroha,Joya,,,,,,,,
6035,Uttar Pradesh,Auraiya,Achchalda,,,,,,,,
6036,Uttar Pradesh,Auraiya,Ajitmal,,,,,,,,
6037,Uttar Pradesh,Auraiya,Auraiya,,,,,,,,
6038,Uttar Pradesh,Auraiya,Bhagyanagar,,,,,,,,
6039,Uttar Pradesh,Auraiya,Bidhuna,,,,,,,,
6040,Uttar Pradesh,Auraiya,Erwa Katra,,,,,,,,
6041,Uttar Pradesh,Auraiya,Sahar,,,,,,,,
6042,Uttar Pradesh,Ayodhya,Amaniganj,,,,,,,,
6043,Uttar Pradesh,Ayodhya,Bikapur,,,,,,,,
6044,Uttar Pradesh,Ayodhya,Hariyangatanganj,,,,,,,,
6045,Uttar Pradesh,Ayodhya,Masodha,,,,,,,,
6046,Uttar Pradesh,Ayodhya,Mawai,,,,,,,,
6047,Uttar Pradesh,Ayodhya,Maya Bazar,,,,,,,,
6048,Uttar Pradesh,Ayodhya,Milkipur,,,,,,,,
6049,Uttar Pradesh,Ayodhya,Pura Bazar,,,,,,,,
6050,Uttar Pradesh,Ayodhya,Rudauli,,,,,,,,
6051,Uttar Pradesh,Ayodhya,Sohawal,,,,,,,,
6052,Uttar Pradesh,Ayodhya,Tarun,,,,,,,,
6053,Uttar Pradesh,Azamgarh,Ahiraula,,,,,,,,
6054,Uttar Pradesh,Azamgarh,Atraulia,,,,,,,,
6055,Uttar Pradesh,Azamgarh,Azmatgarh,,,,,,,,
6056,Uttar Pradesh,Azamgarh,Bilariyaganj,,,,,,,,
6057,Uttar Pradesh,Azamgarh,Haraiya,,,,,,,,
6058,Uttar Pradesh,Azamgarh,Jahanaganj,,,,,,,,
6059,Uttar Pradesh,Azamgarh,Koilsa,,,,,,,,
6060,Uttar Pradesh,Azamgarh,Lalganj,,,,,,,,
6061,Uttar Pradesh,Azamgarh,Mahrajganj,,,,,,,,
6062,Uttar Pradesh,Azamgarh,Martinganj,,,,,,,,
6063,Uttar Pradesh,Azamgarh,Mehnagar,,,,,,,,
6064,Uttar Pradesh,Azamgarh,Mirzapur,,,,,,,,
6065,Uttar Pradesh,Azamgarh,Mohammadpur,,,,,,,,
6066,Uttar Pradesh,Azamgarh,Palhana,,,,,,,,
6067,Uttar Pradesh,Azamgarh,Palhani,,,,,,,,
6068,Uttar Pradesh,Azamgarh,Pawai,,,,,,,,
6069,Uttar Pradesh,Azamgarh,Phulpur,,,,,,,,
6070,Uttar Pradesh,Azamgarh,Rani Ki Sarai,,,,,,,,
6071,Uttar Pradesh,Azamgarh,Sathiyaon,,,,,,,,
6072,Uttar Pradesh,Azamgarh,Tahbarpur,,,,,,,,
6073,Uttar Pradesh,Azamgarh,Tarwa,,,,,,,,
6074,Uttar Pradesh,Azamgarh,Thekma,,,,,,,,
6075,Uttar Pradesh,Baghpat,Baghpat,,,,,,,,
6076,Uttar Pradesh,Baghpat,Baraut,,,,,,,,
6077,Uttar Pradesh,Baghpat,Binauli,,,,,,,,
6078,Uttar Pradesh,Baghpat,Chhaprauli,,,,,,,,
6079,Uttar Pradesh,Baghpat,Khekra,,,,,,,,
6080,Uttar Pradesh,Baghpat,Pilana,,,,,,,,
6081,Uttar Pradesh,Bahraich,Balaha,,,,,,,,
6082,Uttar Pradesh,Bahraich,Chitaura,,,,,,,,
6083,Uttar Pradesh,Bahraich,Huzoorpur,,,,,,,,
6084,Uttar Pradesh,Bahraich,Jarwal,,,,,,,,
6085,Uttar Pradesh,Bahraich,Kaisarganj,,,,,,,,
6086,Uttar Pradesh,Bahraich,Mahasi,,,,,,,,
6087,Uttar Pradesh,Bahraich,Mihinpurwa,,,,,,,,
6088,Uttar Pradesh,Bahraich,Nawabganj,,,,,,,,
6089,Uttar Pradesh,Bahraich,Payagpur,,,,,,,,
6090,Uttar Pradesh,Bahraich,Phakharpur,,,,,,,,
6091,Uttar Pradesh,Bahraich,Risia,,,,,,,,
6092,Uttar Pradesh,Bahraich,Shivpur,,,,,,,,
6093,Uttar Pradesh,Bahraich,Tejwapur,,,,,,,,
6094,Uttar Pradesh,Bahraich,Visheshwarganj,,,,,,,,
6095,Uttar Pradesh,Ballia,Bairia,,,,,,,,
6096,Uttar Pradesh,Ballia,Bansdih,,,,,,,,
6097,Uttar Pradesh,Ballia,Belhari,,,,,,,,
6098,Uttar Pradesh,Ballia,Beruarbari,,,,,,,,
6099,Uttar Pradesh,Ballia,Chilkahar,,,,,,,,
6100,Uttar Pradesh,Ballia,Dubhar,,,,,,,,
6101,Uttar Pradesh,Ballia,Garwar,,,,,,,,
6102,Uttar Pradesh,Ballia,Hanumanganj,,,,,,,,
6103,Uttar Pradesh,Ballia,Maniar,,,,,,,,
6104,Uttar Pradesh,Ballia,Murlichhapra,,,,,,,,
6105,Uttar Pradesh,Ballia,Nagra,,,,,,,,
6106,Uttar Pradesh,Ballia,Navanagar,,,,,,,,
6107,Uttar Pradesh,Ballia,Pandah,,,,,,,,
6108,Uttar Pradesh,Ballia,Rasra,,,,,,,,
6109,Uttar Pradesh,Ballia,Reoti,,,,,,,,
6110,Uttar Pradesh,Ballia,Siar,,,,,,,,
6111,Uttar Pradesh,Ballia,Sohanv,,,,,,,,
6112,Uttar Pradesh,Balrampur,Balrampur,,,,,,,,
6113,Uttar Pradesh,Balrampur,Gaindas Bujurg,,,,,,,,
6114,Uttar Pradesh,Balrampur,Gaisri,,,,,,,,
6115,Uttar Pradesh,Balrampur,Harriya Satgharwa,,,,,,,,
6116,Uttar Pradesh,Balrampur,Pachpedwa,,,,,,,,
6117,Uttar Pradesh,Balrampur,Rehera Bazaar,,,,,,,,
6118,Uttar Pradesh,Balrampur,Shriduttganj,,,,,,,,
6119,Uttar Pradesh,Balrampur,Tulsipur,,,,,,,,
6120,Uttar Pradesh,Balrampur,Utraula,,,,,,,,
6121,Uttar Pradesh,Banda,Baberu,,,,,,,,
6122,Uttar Pradesh,Banda,Badokhar Khurd,,,,,,,,
6123,Uttar Pradesh,Banda,Bisanda,,,,,,,,
6124,Uttar Pradesh,Banda,Jaspura,,,,,,,,
6125,Uttar Pradesh,Banda,Kamasin,,,,,,,,
6126,Uttar Pradesh,Banda,Mahuva,,,,,,,,
6127,Uttar Pradesh,Banda,Naraini,,,,,,,,
6128,Uttar Pradesh,Banda,Tindwari,,,,,,,,
6129,Uttar Pradesh,Barabanki,Bani Kodar,,,,,,,,
6130,Uttar Pradesh,Barabanki,Banki,,,,,,,,
6131,Uttar Pradesh,Barabanki,Dariyabad,,,,,,,,
6132,Uttar Pradesh,Barabanki,Dewa,,,,,,,,
6133,Uttar Pradesh,Barabanki,Fatehpur,,,,,,,,
6134,Uttar Pradesh,Barabanki,Haidargarh,,,,,,,,
6135,Uttar Pradesh,Barabanki,Harakh,,,,,,,,
6136,Uttar Pradesh,Barabanki,Masauli,,,,,,,,
6137,Uttar Pradesh,Barabanki,Nindaura,,,,,,,,
6138,Uttar Pradesh,Barabanki,Puredalai,,,,,,,,
6139,Uttar Pradesh,Barabanki,Ramnagar,,,,,,,,
6140,Uttar Pradesh,Barabanki,Sidhaur,,,,,,,,
6141,Uttar Pradesh,Barabanki,Sirauli Gauspur,,,,,,,,
6142,Uttar Pradesh,Barabanki,Suratganj,,,,,,,,
6143,Uttar Pradesh,Barabanki,Trivediganj,,,,,,,,
6144,Uttar Pradesh,Bareilly,Aalampur Jafarabad,,,,,,,,
6145,Uttar Pradesh,Bareilly,Baheri,,,,,,,,
6146,Uttar Pradesh,Bareilly,Bhadpura,,,,,,,,
6147,Uttar Pradesh,Bareilly,Bhojipura,,,,,,,,
6148,Uttar Pradesh,Bareilly,Bhuta,,,,,,,,
6149,Uttar Pradesh,Bareilly,Bithiri Chainpur,,,,,,,,
6150,Uttar Pradesh,Bareilly,Damkhauda,,,,,,,,
6151,Uttar Pradesh,Bareilly,Faridpur,,,,,,,,
6152,Uttar Pradesh,Bareilly,Fatehganj West,,,,,,,,
6153,Uttar Pradesh,Bareilly,Kyara,,,,,,,,
6154,Uttar Pradesh,Bareilly,Majhgawan,,,,,,,,
6155,Uttar Pradesh,Bareilly,Mirganj,,,,,,,,
6156,Uttar Pradesh,Bareilly,Nawabganj,,,,,,,,
6157,Uttar Pradesh,Bareilly,Ramnagar,,,,,,,,
6158,Uttar Pradesh,Bareilly,Shergarh,,,,,,,,
6159,Uttar Pradesh,Basti,Bahadurpur,,,,,,,,
6160,Uttar Pradesh,Basti,Bankati,,,,,,,,
6161,Uttar Pradesh,Basti,Basti,,,,,,,,
6162,Uttar Pradesh,Basti,Dubauliya,,,,,,,,
6163,Uttar Pradesh,Basti,Gaur,,,,,,,,
6164,Uttar Pradesh,Basti,Harraiya,,,,,,,,
6165,Uttar Pradesh,Basti,Kaptanganj,,,,,,,,
6166,Uttar Pradesh,Basti,Kudaraha,,,,,,,,
6167,Uttar Pradesh,Basti,Paras Rampur,,,,,,,,
6168,Uttar Pradesh,Basti,Ramnagar,,,,,,,,
6169,Uttar Pradesh,Basti,Rudauli,,,,,,,,
6170,Uttar Pradesh,Basti,Saltaua Gopal Pur,,,,,,,,
6171,Uttar Pradesh,Basti,Sau Ghat,,,,,,,,
6172,Uttar Pradesh,Basti,Vikram Jot,,,,,,,,
6173,Uttar Pradesh,Bhadohi,Abhauli,,,,,,,,
6174,Uttar Pradesh,Bhadohi,Aurai,,,,,,,,
6175,Uttar Pradesh,Bhadohi,Bhadohi,,,,,,,,
6176,Uttar Pradesh,Bhadohi,Deegh,,,,,,,,
6177,Uttar Pradesh,Bhadohi,Gyanpur,,,,,,,,
6178,Uttar Pradesh,Bhadohi,Suriyavan,,,,,,,,
6179,Uttar Pradesh,Bijnor,Afzalgarh,,,,,,,,
6180,Uttar Pradesh,Bijnor,Budhanpur Seohara,,,,,,,,
6181,Uttar Pradesh,Bijnor,Dhampur,,,,,,,,
6182,Uttar Pradesh,Bijnor,Haldaur(khari Jhalu),,,,,,,,
6183,Uttar Pradesh,Bijnor,Jalilpur,,,,,,,,
6184,Uttar Pradesh,Bijnor,Kiratpur,,,,,,,,
6185,Uttar Pradesh,Bijnor,Kotwali,,,,,,,,
6186,Uttar Pradesh,Bijnor,Mohammedpur Deomal,,,,,,,,
6187,Uttar Pradesh,Bijnor,Najibabad,,,,,,,,
6188,Uttar Pradesh,Bijnor,Nehtaur,,,,,,,,
6189,Uttar Pradesh,Bijnor,Noorpur,,,,,,,,
6190,Uttar Pradesh,Budaun,Ambiapur,,,,,,,,
6191,Uttar Pradesh,Budaun,Asafpur,,,,,,,,
6192,Uttar Pradesh,Budaun,Bisauli,,,,,,,,
6193,Uttar Pradesh,Budaun,Dahgavan,,,,,,,,
6194,Uttar Pradesh,Budaun,Dataganj,,,,,,,,
6195,Uttar Pradesh,Budaun,Islamnagar,,,,,,,,
6196,Uttar Pradesh,Budaun,Jagat,,,,,,,,
6197,Uttar Pradesh,Budaun,Mion,,,,,,,,
6198,Uttar Pradesh,Budaun,Qadar Chowk,,,,,,,,
6199,Uttar Pradesh,Budaun,Sahaswan,,,,,,,,
6200,Uttar Pradesh,Budaun,Salarpur,,,,,,,,
6201,Uttar Pradesh,Budaun,Samrer,,,,,,,,
6202,Uttar Pradesh,Budaun,Ujhani,,,,,,,,
6203,Uttar Pradesh,Budaun,Usawan,,,,,,,,
6204,Uttar Pradesh,Budaun,Wazirganj,,,,,,,,
6205,Uttar Pradesh,Bulandshahr,Agauta,,,,,,,,
6206,Uttar Pradesh,Bulandshahr,Anupshahr,,,,,,,,
6207,Uttar Pradesh,Bulandshahr,Araniya,,,,,,,,
6208,Uttar Pradesh,Bulandshahr,Bhawan Bahadur Nagar,,,,,,,,
6209,Uttar Pradesh,Bulandshahr,Bulandshahr,,,,,,,,
6210,Uttar Pradesh,Bulandshahr,Danpur,,,,,,,,
6211,Uttar Pradesh,Bulandshahr,Dibai,,,,,,,,
6212,Uttar Pradesh,Bulandshahr,Gulaothi,,,,,,,,
6213,Uttar Pradesh,Bulandshahr,Jahangirabad,,,,,,,,
6214,Uttar Pradesh,Bulandshahr,Khurja,,,,,,,,
6215,Uttar Pradesh,Bulandshahr,Lakhaothi,,,,,,,,
6216,Uttar Pradesh,Bulandshahr,Pahasu,,,,,,,,
6217,Uttar Pradesh,Bulandshahr,Shikarpur,,,,,,,,
6218,Uttar Pradesh,Bulandshahr,Sikandrabad,,,,,,,,
6219,Uttar Pradesh,Bulandshahr,Syana,,,,,,,,
6220,Uttar Pradesh,Bulandshahr,Unchagaon,,,,,,,,
6221,Uttar Pradesh,Chandauli,Berahani,,,,,,,,
6222,Uttar Pradesh,Chandauli,Chahniya,,,,,,,,
6223,Uttar Pradesh,Chandauli,Chakiya,,,,,,,,
6224,Uttar Pradesh,Chandauli,Chandauli,,,,,,,,
6225,Uttar Pradesh,Chandauli,Dhanapur,,,,,,,,
6226,Uttar Pradesh,Chandauli,Naugarh,,,,,,,,
6227,Uttar Pradesh,Chandauli,Niyamatabad,,,,,,,,
6228,Uttar Pradesh,Chandauli,Sahabganj,,,,,,,,
6229,Uttar Pradesh,Chandauli,Sakaldiha,,,,,,,,
6230,Uttar Pradesh,Chitrakoot,Karwi,,,,,,,,
6231,Uttar Pradesh,Chitrakoot,Manikpur,,,,,,,,
6232,Uttar Pradesh,Chitrakoot,Mau,,,,,,,,
6233,Uttar Pradesh,Chitrakoot,Pahari,,,,,,,,
6234,Uttar Pradesh,Chitrakoot,Ramnagar,,,,,,,,
6235,Uttar Pradesh,Deoria,Baitalpur,,,,,,,,
6236,Uttar Pradesh,Deoria,Bankata,,,,,,,,
6237,Uttar Pradesh,Deoria,Barhaj,,,,,,,,
6238,Uttar Pradesh,Deoria,Bhagalpur,,,,,,,,
6239,Uttar Pradesh,Deoria,Bhaluani,,,,,,,,
6240,Uttar Pradesh,Deoria,Bhatni,,,,,,,,
6241,Uttar Pradesh,Deoria,Bhatpar Rani,,,,,,,,
6242,Uttar Pradesh,Deoria,Deoria Sadar,,,,,,,,
6243,Uttar Pradesh,Deoria,Desai Deoria,,,,,,,,
6244,Uttar Pradesh,Deoria,Gauri Bazar,,,,,,,,
6245,Uttar Pradesh,Deoria,Lar,,,,,,,,
6246,Uttar Pradesh,Deoria,Pathar Dewa,,,,,,,,
6247,Uttar Pradesh,Deoria,Rampur Karkhana,,,,,,,,
6248,Uttar Pradesh,Deoria,Rudrapur,,,,,,,,
6249,Uttar Pradesh,Deoria,Salempur,,,,,,,,
6250,Uttar Pradesh,Deoria,Tarkalua,,,,,,,,
6251,Uttar Pradesh,Etah,Aliganj,,,,,,,,
6252,Uttar Pradesh,Etah,Awagarh,,,,,,,,
6253,Uttar Pradesh,Etah,Jaithara,,,,,,,,
6254,Uttar Pradesh,Etah,Jalesar,,,,,,,,
6255,Uttar Pradesh,Etah,Marehra,,,,,,,,
6256,Uttar Pradesh,Etah,Nidhauli Kalan,,,,,,,,
6257,Uttar Pradesh,Etah,Sakit,,,,,,,,
6258,Uttar Pradesh,Etah,Shitalpur,,,,,,,,
6259,Uttar Pradesh,Etawah,Barhpura,,,,,,,,
6260,Uttar Pradesh,Etawah,Basrehar,,,,,,,,
6261,Uttar Pradesh,Etawah,Bharthana,,,,,,,,
6262,Uttar Pradesh,Etawah,Chakarnagar,,,,,,,,
6263,Uttar Pradesh,Etawah,Jaswantnagar,,,,,,,,
6264,Uttar Pradesh,Etawah,Mahewa,,,,,,,,
6265,Uttar Pradesh,Etawah,Sefai,,,,,,,,
6266,Uttar Pradesh,Etawah,Takha,,,,,,,,
6267,Uttar Pradesh,Farrukhabad,Barhpur,,,,,,,,
6268,Uttar Pradesh,Farrukhabad,Kaimganj,,,,,,,,
6269,Uttar Pradesh,Farrukhabad,Kamalganj,,,,,,,,
6270,Uttar Pradesh,Farrukhabad,Mohamdabad,,,,,,,,
6271,Uttar Pradesh,Farrukhabad,Nawabganj,,,,,,,,
6272,Uttar Pradesh,Farrukhabad,Rajepur,,,,,,,,
6273,Uttar Pradesh,Farrukhabad,Shamsabad,,,,,,,,
6274,Uttar Pradesh,Fatehpur,Airayan,,,,,,,,
6275,Uttar Pradesh,Fatehpur,Amauli,,,,,,,,
6276,Uttar Pradesh,Fatehpur,Asothar,,,,,,,,
6277,Uttar Pradesh,Fatehpur,Bahua,,,,,,,,
6278,Uttar Pradesh,Fatehpur,Bhitaura,,,,,,,,
6279,Uttar Pradesh,Fatehpur,Devmai,,,,,,,,
6280,Uttar Pradesh,Fatehpur,Dhata,,,,,,,,
6281,Uttar Pradesh,Fatehpur,Haswa,,,,,,,,
6282,Uttar Pradesh,Fatehpur,Hathgaon,,,,,,,,
6283,Uttar Pradesh,Fatehpur,Khajuha,,,,,,,,
6284,Uttar Pradesh,Fatehpur,Malwan,,,,,,,,
6285,Uttar Pradesh,Fatehpur,Telyani,,,,,,,,
6286,Uttar Pradesh,Fatehpur,Vijayipur,,,,,,,,
6287,Uttar Pradesh,Firozabad,Araon,,,,,,,,
6288,Uttar Pradesh,Firozabad,Eka,,,,,,,,
6289,Uttar Pradesh,Firozabad,Firozabad,,,,,,,,
6290,Uttar Pradesh,Firozabad,Hathwant,,,,,,,,
6291,Uttar Pradesh,Firozabad,Jasrana,,,,,,,,
6292,Uttar Pradesh,Firozabad,Madanpur,,,,,,,,
6293,Uttar Pradesh,Firozabad,Narkhi,,,,,,,,
6294,Uttar Pradesh,Firozabad,Shikohabad,,,,,,,,
6295,Uttar Pradesh,Firozabad,Tundla,,,,,,,,
6296,Uttar Pradesh,Gautam Buddha Nagar,Bisrakh,,,,,,,,
6297,Uttar Pradesh,Gautam Buddha Nagar,Dadri,,,,,,,,
6298,Uttar Pradesh,Gautam Buddha Nagar,Jewar,,,,,,,,
6299,Uttar Pradesh,Ghaziabad,Bhojpur,,,,,,,,
6300,Uttar Pradesh,Ghaziabad,Loni,,,,,,,,
6301,Uttar Pradesh,Ghaziabad,Muradnagar,,,,,,,,
6302,Uttar Pradesh,Ghaziabad,Rajapur,,,,,,,,
6303,Uttar Pradesh,Ghazipur,Bhadaura,,,,,,,,
6304,Uttar Pradesh,Ghazipur,Bhanwarkol,,,,,,,,
6305,Uttar Pradesh,Ghazipur,Devkali,,,,,,,,
6306,Uttar Pradesh,Ghazipur,Ghazipur,,,,,,,,
6307,Uttar Pradesh,Ghazipur,Jakhania,,,,,,,,
6308,Uttar Pradesh,Ghazipur,Karanda,,,,,,,,
6309,Uttar Pradesh,Ghazipur,Kasimabad,,,,,,,,
6310,Uttar Pradesh,Ghazipur,Manihari,,,,,,,,
6311,Uttar Pradesh,Ghazipur,Mardah,,,,,,,,
6312,Uttar Pradesh,Ghazipur,Mohammadabad,,,,,,,,
6313,Uttar Pradesh,Ghazipur,Revatipur,,,,,,,,
6314,Uttar Pradesh,Ghazipur,Sadat,,,,,,,,
6315,Uttar Pradesh,Ghazipur,Saidpur,,,,,,,,
6316,Uttar Pradesh,Ghazipur,Varachakwar,,,,,,,,
6317,Uttar Pradesh,Ghazipur,Virno,,,,,,,,
6318,Uttar Pradesh,Ghazipur,Zamania,,,,,,,,
6319,Uttar Pradesh,Gonda,Babhanjot,,,,,,,,
6320,Uttar Pradesh,Gonda,Belsar,,,,,,,,
6321,Uttar Pradesh,Gonda,Chhapia,,,,,,,,
6322,Uttar Pradesh,Gonda,Colonelganj,,,,,,,,
6323,Uttar Pradesh,Gonda,Haldharmau,,,,,,,,
6324,Uttar Pradesh,Gonda,Itiathok,,,,,,,,
6325,Uttar Pradesh,Gonda,Jhanjhari,,,,,,,,
6326,Uttar Pradesh,Gonda,Katra Bazar,,,,,,,,
6327,Uttar Pradesh,Gonda,Mankapur,,,,,,,,
6328,Uttar Pradesh,Gonda,Mujehana,,,,,,,,
6329,Uttar Pradesh,Gonda,Nawabganj,,,,,,,,
6330,Uttar Pradesh,Gonda,Pandri Kripal,,,,,,,,
6331,Uttar Pradesh,Gonda,Paraspur,,,,,,,,
6332,Uttar Pradesh,Gonda,Rupaideeh,,,,,,,,
6333,Uttar Pradesh,Gonda,Tarabganj,,,,,,,,
6334,Uttar Pradesh,Gonda,Wazirganj,,,,,,,,
6335,Uttar Pradesh,Gorakhpur,Bansgaon,,,,,,,,
6336,Uttar Pradesh,Gorakhpur,Barhalganj,,,,,,,,
6337,Uttar Pradesh,Gorakhpur,Belghat,,,,,,,,
6338,Uttar Pradesh,Gorakhpur,Bharohiya,,,,,,,,
6339,Uttar Pradesh,Gorakhpur,Bhathat,,,,,,,,
6340,Uttar Pradesh,Gorakhpur,Brahmpur,,,,,,,,
6341,Uttar Pradesh,Gorakhpur,Campierganj,,,,,,,,
6342,Uttar Pradesh,Gorakhpur,Chargawan,,,,,,,,
6343,Uttar Pradesh,Gorakhpur,Gagaha,,,,,,,,
6344,Uttar Pradesh,Gorakhpur,Gola,,,,,,,,
